,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IBRD only,IBD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,13003.6584,12760.64426,12447.26723,12148.35467,11860.83049,11567.1844,11287.87385,11014.36315,10744.33354,10479.008,10221.97556,9982.916945,9755.146974,9540.010634,9338.495643,9148.618143,8969.138475,8795.615417,8625.903118,8459.992741,8294.549856,8126.916312,7964.634169,7809.4223,7657.841141,7508.115618,7360.173229,7217.0271,7080.38116,6949.580181,6826.839887,7516.079586,7403.751357,7296.887184,7194.082579,7094.363004,6998.186913,6904.804352,6816.047134,6732.318239,6652.38701,6576.942322,6504.109525,6432.326904,6362.853968,6286.851114,6223.652238,6160.400815,6097.046489,6034.753454,5972.231431,5907.669689,5843.196795,5781.701112,5724.531566,5670.128265,5617.440661,5569.196507,5525.327151,5487.214769,5457.533474,,
IDA & IBRD total,IBT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,14012.53794,13738.42941,13400.73383,13076.70183,12763.50426,12445.77281,12141.58441,11843.43183,11549.77259,11262.71416,10987.44412,10728.74655,10477.83603,10238.7451,10013.80153,9801.179642,9598.468429,9400.457697,9204.725861,9013.034207,8825.711979,8637.344789,8453.02431,8276.224687,8103.379176,7933.452709,7766.556005,7605.445433,7450.975145,7302.863732,7163.241993,7640.435036,7444.589719,7316.049537,7195.075211,7077.230103,6963.705612,6853.45764,6748.128957,6648.057669,6551.652348,6459.061932,6369.104248,6280.384351,6194.640667,6104.136901,6023.368764,5943.469638,5864.349333,5786.569962,5709.379586,5592.622783,5518.00049,5445.687644,5376.772009,5309.725288,5243.81449,5180.941703,5121.023095,5065.175506,5015.655114,,
IDA total,IDA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18977.31116,18378.63446,17924.93853,17477.41753,17035.40677,16600.36679,16171.57368,15749.63357,15338.45166,14945.72695,14586.58935,14232.31711,13861.4357,13495.70072,13146.19945,12812.46339,12484.93954,12154.46309,11817.63787,11487.39014,11185.98061,10891.27803,10593.397,10306.05488,10025.26394,9754.18652,9493.73554,9244.887665,9003.792186,8772.221418,8551.74501,8168.560783,7605.589323,7390.68481,7198.894891,7012.112262,6834.215967,6662.922851,6499.097216,6342.784959,6191.139887,6042.587168,5898.302388,5757.196274,5622.774338,5490.104016,5359.617312,5234.165698,5113.335767,4995.894092,4882.424636,4643.708582,4548.098363,4453.851828,4361.508425,4269.792579,4178.804225,4088.712384,3999.59972,3912.19008,3828.019025,,
IDA blend,IDB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,14967.59606,14882.90403,14513.29798,14148.33295,13787.90456,13433.25666,13086.87015,12746.28595,12410.03111,12079.52629,11763.3602,11453.81583,11141.80476,10832.04084,10523.96358,10219.30792,9917.577854,9621.312236,9322.058392,8991.424382,8667.161964,8383.14837,8131.497022,7896.848245,7659.43391,7426.102541,7200.770645,6983.806344,6776.393102,6573.210785,6379.403933,5820.539825,5667.007897,5518.999735,5374.333942,5232.654453,5097.151115,4966.638637,4842.021419,4718.16939,4595.44878,4481.84031,4372.543735,4263.724731,4158.774738,4056.353839,3951.676345,3848.783102,3750.03724,3654.947752,3566.378087,3485.808341,3412.209792,3342.607626,3276.946975,3214.747025,3153.016717,3091.562929,3031.736597,2972.370058,2913.699974,,
Indonesia,IDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,22234.52174,21619.08031,21016.86696,20425.20921,19915.13255,19449.33458,18950.2333,18444.03736,17941.18698,17454.12176,16987.60508,16541.31949,16112.41062,15703.001,15311.29462,14934.12307,14571.92233,14220.88777,13880.44353,13552.82096,13238.67618,12936.05999,12644.42554,12365.61165,12104.24618,11862.48996,11634.41055,11414.43136,11202.45139,11001.02409,10808.0043,10622.29126,10443.0731,10268.48379,10099.15265,9934.334673,9774.078473,9620.792556,9477.25709,9342.468747,9213.689321,9089.619883,8970.086063,8856.796732,8743.819347,8628.7059,8515.481732,8405.719632,8299.892145,8195.925218,8091.953907,7988.57057,7890.093942,7797.899731,7710.870095,7628.461235,7550.870526,7478.000354,7408.36209,7345.672486,7294.096696,,
IDA only,IDX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,20949.1005,20049.38253,19555.86303,19069.31209,18588.72524,18115.65638,17647.33632,17186.32924,16739.88611,16319.52851,15944.20664,15572.54858,15175.63428,14785.63693,14421.01696,14080.02862,13747.54063,13406.76949,13057.83422,12742.31646,12471.8953,12184.62388,11868.20457,11556.95744,11259.07702,10974.85017,10702.8819,10444.59499,10192.39082,9953.601771,9726.859767,9512.127533,8612.383231,8362.457745,8146.588534,7936.979407,7737.790423,7546.029179,7362.468447,7191.263235,7027.2528,6861.320039,6699.317479,6542.959958,6394.558826,6247.164329,6105.428953,5971.064693,5841.424,5714.741505,5589.613744,5236.66762,5130.256737,5023.094578,4916.149279,4807.639027,4700.040694,4593.786374,4488.001849,4384.788797,4286.54314,,
Isle of Man,IMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3238.052417,3162.154979,3088.828986,3017.342848,2950.176622,2887.724741,2826.391693,2766.315821,2708.471055,2649.010175,2590.950298,2534.698098,2478.295216,2421.942635,2365.413783,2310.41391,2256.550423,2205.181867,2154.492465,2103.719404,2054.863871,2007.459327,1961.016508,1915.547793,1871.486611,1828.782507,1787.543706,1747.763645,1709.139999,1671.729987,1635.880586,1601.405037,1568.128367,1536.395738,1505.777807,1475.994484,1447.253666,1419.504829,1392.760581,1366.8295,1341.499129,1317.419369,1294.767289,1272.896834,1252.298997,1232.863864,1214.436148,1197.08828,1179.902729,1162.864044,1146.504432,1130.858555,1115.887536,1101.901344,1088.835336,1075.937451,1063.503203,1051.897185,1041.013999,1030.929529,1022.483394,,
Not classified,INX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,17348.81745,17277.55152,17177.01085,17093.71893,17029.85438,16962.06037,16882.2891,16806.43446,16708.43776,16569.44797,16376.73167,16135.14003,15878.4167,15617.52988,15362.66872,15132.56435,14929.01103,14718.69274,14523.89774,14357.71214,14190.55893,14057.03138,13957.72802,13871.4984,13849.31158,13843.02015,13841.58504,13900.91034,13956.10208,13944.32628,13864.38649,13770.11772,13701.46083,13647.55767,13577.76638,13470.75335,13336.34172,13197.95642,13050.01137,12877.20351,12673.80245,12462.01945,12260.66371,12038.53708,11779.08966,11465.76731,11139.04207,10914.24875,10803.95778,10745.24879,10698.49374,10653.25545,10597.30751,10520.12349,10421.19271,10304.21621,10192.64515,10067.14994,9930.406093,9828.73529,9735.426861,,
"Iran, Islamic Rep.",IRN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5807.719033,5634.011047,5463.666511,5296.160687,5132.408552,4974.976064,4825.669044,4683.389904,4544.894753,4408.974407,4279.186659,4155.727697,4035.824554,3918.105437,3801.440779,3688.578247,3576.081951,3461.136354,3344.181146,3225.213469,3060.302584,2902.502502,2791.685817,2688.622115,2591.651224,2497.762462,2409.819627,2333.279719,2266.117536,2201.092797,2142.133259,2100.188538,2092.713119,2088.731322,2065.731512,2043.532815,2019.181819,1991.634855,1963.469055,1934.697296,1905.058271,1889.391438,1868.565265,1829.017052,1788.984602,1750.854209,1722.458967,1701.666616,1680.665125,1659.759784,1639.373584,1618.987791,1597.966819,1576.647555,1555.325494,1533.189167,1511.289023,1492.138728,1476.135179,1464.830786,1452.708056,,
Iraq,IRQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4892.590269,4747.85453,4590.549103,4439.082795,4291.562934,4148.446501,4009.62812,3874.511613,3743.344397,3615.592283,3492.822696,3374.827088,3260.506403,3151.929917,3049.298406,2951.125917,2854.583464,2760.05804,2672.667007,2589.760206,2513.140261,2443.412272,2371.878949,2299.04081,2244.406995,2189.852089,2130.615314,2081.753906,2027.119402,2002.137965,1981.172891,1923.408455,1833.219235,1747.782389,1690.206311,1637.108715,1587.259143,1538.165805,1489.220476,1441.202067,1396.945135,1353.504706,1313.302535,1276.385369,1239.111658,1230.058936,1239.803016,1215.006602,1171.06124,1133.82461,1094.478901,1045.911908,997.6761798,963.0627409,937.1538504,915.0075721,894.8238078,874.1948219,854.5313137,835.7748684,817.2512261,,
Iceland,ISL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,949566.83,932129.9718,915686.792,899551.8115,884099.7264,869253.9756,855341.6083,843722.7031,835918.9454,831547.951,824850.3139,812864.2947,800689.535,789929.7892,779891.6409,772186.742,766459.7225,760500.4988,753095.4438,745163.0154,736712.0972,726930.6423,717369.1962,709779.5091,704210.7661,699070.6473,691453.2313,680707.9363,672330.0587,667121.8792,659433.5853,651198.7803,644610.8636,639047.2933,635590.0519,632167.6657,627010.1207,620331.549,612875.4313,604541.171,596558.21,591257.0473,587176.7506,582044.2765,572903.678,559611.8269,545630.7813,535578.1409,533753.6382,534522.2786,532891.9734,530063.9818,525073.8192,519264.7212,513882.3814,506798.5535,495049.505,481967.334,471484.8723,463894.0357,456351.3368,,
Israel,ISR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,343.2494279,327.0824248,315.258512,303.030303,292.6258291,285.279574,273.2240437,267.5704602,260.6882169,252.1856086,244.3792766,238.2465057,228.7980476,222.090613,217.0767004,212.2841778,207.5837254,203.2520325,198.0982567,193.3986591,189.5854398,186.0580501,182.7040195,180.3318105,177.1793055,174.4591766,171.6639963,168.8428636,166.002656,160.944206,151.5457668,146.3985946,142.558449,138.9146138,135.2569883,131.7638791,128.5126799,125.607101,122.4489796,119.2558435,116.4777139,114.1552511,112.1126508,110.1483331,108.2235466,106.3271758,104.4553697,102.6160245,100.1923693,98.37871872,96.57730047,94.81069465,93.057882,91.28863031,89.49773869,87.76035572,86.07531016,84.43283649,82.83631544,81.3881564,80.0307318,,
Italy,ITA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3611.261993,3586.909843,3560.83665,3531.664517,3502.048938,3474.932881,3449.872875,3428.147439,3408.796937,3390.816183,3375.036455,3355.930237,3333.247734,3311.506544,3291.787607,3275.40738,3261.525503,3249.924945,3240.54145,3233.872814,3229.992739,3227.600787,3226.429553,3225.708497,3224.776404,3224.600682,3224.271624,3222.714013,3220.297594,3217.603057,3215.376243,3213.192958,3211.229146,3210.575018,3210.524017,3209.621845,3207.924181,3207.001265,3206.461866,3205.009551,3203.20988,3198.443324,3184.257561,3163.716139,3148.208116,3138.760077,3122.951365,3102.331149,3088.228662,3078.744136,3073.453915,3065.180844,3029.852866,3002.180982,3005.075762,3010.185246,3014.699725,3020.435022,3055.46305,3070.382367,3086.25414,,
Jamaica,JAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,6468.207889,6377.980968,6288.42385,6200.274066,6117.481879,6041.390474,5970.108089,5902.064877,5834.101924,5762.444388,5685.160905,5603.295191,5518.506602,5436.218485,5360.624989,5290.925108,5226.843461,5166.514228,5106.426747,5044.140306,4978.797673,4910.864386,4842.869621,4779.290653,4724.84738,4680.975293,4645.437209,4613.823053,4582.296746,4547.714021,4507.951079,4463.643146,4417.702484,4372.540623,4328.938532,4287.248417,4247.898619,4211.71669,4179.095257,4150.200205,4123.985531,4098.733153,4073.969095,4050.1829,4027.813236,4007.081905,3988.134719,3970.817809,3954.336782,3937.686825,3920.675068,3903.795587,3888.008961,3874.005861,3861.862158,3851.717935,3843.717016,3837.811253,3833.496678,3823.383223,3814.028492,,
Jordan,JOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,759.81154,725.104566,692.5868831,658.5299911,620.3157971,578.7704946,536.5081188,496.917943,462.9692485,435.7373641,414.5531245,397.7708502,383.5567748,370.8170263,359.1259863,348.2831225,337.790651,327.3188887,316.6375874,305.2565901,293.2681206,281.0138088,268.7889168,256.9040128,245.4287987,234.3733623,223.7801521,213.5896242,203.6047596,188.2985432,174.1951583,165.2254661,156.8530044,149.515303,143.5156192,138.8290644,135.1489264,132.0609014,129.2537171,126.6023692,124.0249403,121.4373193,118.7775043,115.9457544,113.1089078,106.1087029,99.89414443,97.56982466,95.49476158,93.46251625,91.17130259,89.88909768,85.3373748,77.57307736,71.45305016,68.15660469,66.63913812,65.1863939,63.90619994,62.76904636,61.62823607,,
Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4571.7931,4529.510286,4483.837331,4437.427118,4389.90526,4349.981285,4305.209303,4256.962113,4206.65434,4158.486698,4068.232779,4011.643094,3955.587037,3903.34235,3853.979009,3812.901796,3776.169734,3741.96131,3710.415049,3681.286224,3654.566934,3629.304524,3604.147284,3580.856574,3558.512707,3539.619038,3522.597875,3507.970435,3493.974925,3482.401723,3468.748992,3455.897127,3444.712367,3435.108406,3427.059424,3419.292763,3411.155271,3401.898734,3395.692998,3390.017581,3381.859079,3374.004473,3366.792465,3365.659317,3365.343226,3363.211163,3359.348755,3357.722371,3358.141932,3357.538846,3363.76366,3369.140242,3374.004473,3378.484553,3382.071873,3383.801819,3386.573418,3390.873032,3395.639367,3405.643865,3421.344285,,
Kazakhstan,KAZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3712.651719,3725.146802,3775.572906,3846.260514,3919.949693,4011.032427,4112.403129,4163.465618,4151.31749,4131.475293,4110.067545,4086.394054,4059.896181,4029.905342,3995.97211,3958.242784,3917.444499,3871.877032,3821.982905,3770.654662,3718.340798,3665.308727,3611.86409,3558.360907,3504.21486,3450.044931,3398.876453,3349.895404,3303.029132,3259.283526,,
Kenya,KEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2591.461697,2494.183852,2399.173572,2306.783224,2216.730252,2130.108247,2047.263703,1967.900781,1892.191693,1820.774082,1755.888418,1695.878932,1638.327687,1583.770196,1532.008883,1483.060547,1434.628849,1386.08714,1338.88152,1292.259137,1246.874757,1203.056461,1159.899484,1118.018098,1078.025732,1040.114973,1004.06983,969.2726976,935.8709572,904.2203107,875.3933032,848.9709406,824.1368421,800.5528843,778.1442658,757.0158086,736.6084582,716.5590957,696.1865925,675.5237512,654.6661408,634.3892676,615.1153818,596.310566,578.2690836,560.9146844,544.2162706,527.9756843,512.2635016,497.6132952,484.1147112,471.6518659,460.135065,449.4973447,439.5975359,429.9986412,420.7508121,412.2922279,404.274553,396.4200853,388.9576173,,
Kyrgyz Republic,KGZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10836.25048,10832.9457,10837.04489,10729.19494,10571.60219,10418.57304,10259.98139,10108.62276,9989.054503,9894.698207,9804.228021,9701.965456,9585.260678,9477.709997,9376.485736,9287.477025,9199.566287,9078.523383,8949.967432,8821.641923,8656.99612,8469.574098,8285.009052,8100.945764,7923.453576,7758.421189,7593.017372,7424.648467,7274.110655,7141.789555,,
Cambodia,KHM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,21647.16627,21166.96311,20710.93816,20281.93572,19860.7148,19447.74845,19043.27592,18647.58902,18259.65502,18164.88839,18215.10132,18070.43153,17893.90251,17779.11441,18324.44942,19657.73055,21275.27829,23140.45083,23699.06666,23192.87859,22821.48058,22183.66752,21397.38402,20632.60667,19954.38949,19186.42861,18389.8371,17704.01529,17049.61622,16353.09228,15689.13144,14864.87936,13996.59555,13053.13187,12037.7338,11165.3537,10422.62446,10001.51515,9832.271717,9677.15844,9527.207207,9381.387716,9240.69387,9105.507692,8973.747102,8842.272338,8712.758556,8581.504978,8447.26518,8316.824964,8191.496819,8069.542595,7949.792119,7832.81067,7719.264064,7607.487458,7503.092693,7410.355892,7317.382168,7210.557979,7104.856429,,
Kiribati,KIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,433.7297141,440.6823231,449.0933927,458.6629974,469.3091378,480.9812017,493.7763605,507.9902635,524.808117,538.0442093,542.9127268,545.0457611,546.946217,548.7219352,550.3829748,551.9525321,553.5310669,555.3370202,557.7115237,560.0933489,562.0872172,564.2810119,566.920206,569.8952817,573.1480155,576.6735547,580.439199,584.4820028,588.8414544,593.5892362,594.6776352,589.4633427,581.9310412,574.4925316,567.0273591,559.7406535,552.6388505,545.47934,538.1045268,530.4101839,524.4640633,521.5123859,519.7505198,518.190651,516.8292525,515.3642981,513.8526099,512.4372798,511.552562,512.3169534,511.8798789,510.2800162,509.8897363,509.6731721,509.6948202,509.8247477,510.0956429,510.5513955,511.160334,512.0546192,513.2262686,,
"Korea, Rep.",KOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2516.914656,2445.967134,2378.791058,2317.382819,2259.213952,2203.116766,2152.269642,2102.904369,2055.841147,2011.424831,1972.161413,1935.508556,1901.583927,1869.292712,1838.114154,1809.000611,1781.016289,1754.163637,1727.755961,1701.038263,1674.70456,1649.021501,1624.889631,1604.961407,1589.237045,1573.50689,1558.081856,1542.899738,1527.714244,1512.738153,1497.839139,1482.354767,1467.372912,1452.68286,1438.139244,1424.502019,1411.2067,1401.056373,1391.133049,1379.549159,1369.005182,1361.115738,1354.079035,1348.723015,1345.866781,1338.816819,1332.069719,1321.993396,1315.206802,1308.670409,1298.645696,1291.836452,1285.969137,1277.916641,1271.196067,1266.161299,1262.608784,1257.146982,1252.781281,1251.05527,1252.667133,,
Kuwait,KWT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Latin America & Caribbean (excluding high income),LAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,58620.69753,56958.55199,55390.61842,53876.24862,52420.32155,51024.9332,49689.00545,48410.21396,47184.08219,46011.90255,44885.49021,43795.75611,42743.02899,41728.38829,40752.83734,39813.55707,38901.1576,38012.25134,37153.6176,36325.66948,35532.44524,34769.3972,34025.70235,33305.95784,32616.79079,31958.65127,31327.88682,30719.83745,30134.91943,29570.35012,29030.87068,28514.35985,28018.46772,27544.19512,27086.64843,26647.56335,26225.37713,25815.46646,25421.59264,25051.02755,24702.84996,24373.25761,24060.30187,23761.34952,23473.54122,23195.89151,22925.74581,22662.51331,22408.06934,22164.17228,21926.12776,21692.9185,21467.25711,21249.09142,21040.21125,20837.2676,20632.77763,20423.85823,20224.59422,20057.60935,19927.1236,,
Lao PDR,LAO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,87750.18481,85769.2429,83837.46628,81969.11865,80127.93536,78318.97211,76536.09839,74772.90283,73035.28747,71318.82135,69625.55785,67959.7096,66328.22088,64767.16985,63350.0814,62123.23109,61046.71388,60030.14118,58980.20012,57827.11575,56555.05459,55187.98989,53770.10625,52338.70731,50909.29509,49496.77842,48109.81976,46751.4495,45430.96664,44156.30497,42930.08664,41757.62768,40639.82105,39590.61968,38625.31999,37735.26571,36956.44283,36278.64899,35650.19668,35056.63193,34483.49555,33934.01652,33415.55596,32931.91223,32438.75184,31929.16555,31438.66917,30964.54056,30504.79345,30059.07302,29626.90945,29207.03215,28798.80691,28404.46284,27993.22811,27559.04714,27129.66827,26711.39141,26306.93226,25916.98697,25546.09473,,
